Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
1	4,113280195370317E+003	1,000000000000000E+000	3,4100819E+000	2,9998648E+004	3,099753458195095E+004	0,000000000000000E+000	2,6228567E+001
1	4,143280196795240E+003	1,000000000000000E+000	3,4103575E+000	2,9996873E+004	3,124751471387152E+004	0,000000000000000E+000	2,6410391E+001
1	4,173280198220164E+003	1,000000000000000E+000	3,4105544E+000	2,9998648E+004	3,149749453538085E+004	0,000000000000000E+000	2,6434107E+001
1	4,203280199645087E+003	1,000000000000000E+000	3,4105940E+000	2,9998055E+004	3,174747465991753E+004	0,000000000000000E+000	2,6260187E+001
1	4,233280201070011E+003	1,000000000000000E+000	3,4106727E+000	2,9996875E+004	3,199745509833766E+004	0,000000000000000E+000	2,6323431E+001
1	4,263280202494934E+003	1,000000000000000E+000	3,4108696E+000	2,9996873E+004	3,224743574746418E+004	0,000000000000000E+000	2,6355055E+001
1	4,293280203919858E+003	1,000000000000000E+000	3,4110665E+000	2,9997270E+004	3,249741594291015E+004	0,000000000000000E+000	2,6204851E+001
1	4,323280205344781E+003	1,000000000000000E+000	3,4111059E+000	2,9996678E+004	3,274739609313585E+004	0,000000000000000E+000	2,6481541E+001
1	4,353280206769705E+003	1,000000000000000E+000	3,4113028E+000	2,9995889E+004	3,299737624250976E+004	0,000000000000000E+000	2,6449921E+001
1	4,383280208194628E+003	1,000000000000000E+000	3,4113817E+000	2,9998254E+004	3,324735704953016E+004	0,000000000000000E+000	2,6473637E+001
1	4,413280209619552E+003	1,000000000000000E+000	3,4114604E+000	2,9998449E+004	3,349733779140624E+004	0,000000000000000E+000	2,6600124E+001
1	4,443280211044475E+003	1,000000000000000E+000	3,4116180E+000	2,9996086E+004	3,374731813202582E+004	0,000000000000000E+000	2,6386677E+001
1	4,473280212469399E+003	1,000000000000000E+000	3,4116180E+000	2,9995889E+004	3,399729879402017E+004	0,000000000000000E+000	2,6528975E+001
1	4,503280213894323E+003	1,000000000000000E+000	3,4116180E+000	2,9996283E+004	3,424727929639539E+004	0,000000000000000E+000	2,6457825E+001
1	4,533280215319246E+003	1,000000000000000E+000	3,4116967E+000	2,9995102E+004	3,449725962923393E+004	0,000000000000000E+000	2,6718704E+001
1	4,563280216744170E+003	1,000000000000000E+000	3,4118936E+000	2,9997270E+004	3,474724012991101E+004	0,000000000000000E+000	2,6528975E+001
1	4,593280218169093E+003	1,000000000000000E+000	3,4118543E+000	2,9999041E+004	3,499722055022460E+004	0,000000000000000E+000	2,6497351E+001
1	4,623280219594017E+003	1,000000000000000E+000	3,4120119E+000	2,9996283E+004	3,524720124885850E+004	0,000000000000000E+000	2,6679178E+001
1	4,653280221018940E+003	1,000000000000000E+000	3,4119329E+000	2,9997266E+004	3,549718186828558E+004	0,000000000000000E+000	2,6568501E+001
1	4,683280222443864E+003	1,000000000000000E+000	3,4121299E+000	2,9997268E+004	3,574716225082248E+004	0,000000000000000E+000	2,6481541E+001
1	4,713280223868787E+003	1,000000000000000E+000	3,4122088E+000	2,9996283E+004	3,599714205003797E+004	0,000000000000000E+000	2,6671274E+001
1	4,743280225293711E+003	1,000000000000000E+000	3,4124057E+000	2,9996283E+004	3,624712239415907E+004	0,000000000000000E+000	2,6647558E+001
1	4,773280226718634E+003	1,000000000000000E+000	3,4124844E+000	2,9997465E+004	3,649710252325086E+004	0,000000000000000E+000	2,6552691E+001
1	4,803280228143558E+003	1,000000000000000E+000	3,4125237E+000	2,9997465E+004	3,674708270143662E+004	0,000000000000000E+000	2,6426205E+001
1	4,833280229568481E+003	1,000000000000000E+000	3,4127600E+000	3,0000420E+004	3,699706269607096E+004	0,000000000000000E+000	2,6418297E+001
1	4,863280230993405E+003	1,000000000000000E+000	3,4127996E+000	2,9998646E+004	3,724704281815646E+004	0,000000000000000E+000	2,6489449E+001
1	4,893280232418329E+003	1,000000000000000E+000	3,4129570E+000	2,9996873E+004	3,749702281686739E+004	0,000000000000000E+000	2,6291811E+001
1	4,923280233843252E+003	1,000000000000000E+000	3,4130752E+000	2,9996875E+004	3,774700208841795E+004	0,000000000000000E+000	2,6449921E+001
1	4,953280235268176E+003	1,000000000000000E+000	3,4132328E+000	2,9994904E+004	3,799698168960610E+004	0,000000000000000E+000	2,6315527E+001
1	4,983280236693099E+003	1,000000000000000E+000	3,4133904E+000	2,9996678E+004	3,824696167970484E+004	0,000000000000000E+000	2,6220661E+001
1	5,013280238118023E+003	1,000000000000000E+000	3,4135478E+000	2,9998646E+004	3,849694075806096E+004	0,000000000000000E+000	2,6394581E+001
1	5,043280239542946E+003	1,000000000000000E+000	3,4135084E+000	3,0000617E+004	3,874691982781465E+004	0,000000000000000E+000	2,6418297E+001
1	5,073280240967870E+003	1,000000000000000E+000	3,4137447E+000	2,9996676E+004	3,899689883609916E+004	0,000000000000000E+000	2,6323431E+001
1	5,103280242392793E+003	1,000000000000000E+000	3,4139416E+000	2,9998844E+004	3,924687789553167E+004	0,000000000000000E+000	2,6236471E+001
